 format: day,hour,value location:61_128 Start : 20191001 
 31, 0400, 20.000000 
 31, 0500, 22.000000 
 31, 0600, 24.000000 
 31, 0700, 29.000000 
 31, 0800, 30.000000 
 31, 0900, 27.000000 
 31, 1000, 32.000000 
 31, 1100, 32.000000 
 31, 1200, 31.000000 
 31, 1300, 33.000000 
 31, 1400, 35.000000 
 31, 1500, 36.000000 
 31, 1600, 36.000000 
 31, 1700, 37.000000 
 31, 1800, 38.000000 
 31, 1900, 36.000000 
 31, 2000, 36.000000 
 31, 2100, 35.000000 
 31, 2200, 34.000000 
 31, 2300, 33.000000 
 Start : 20200401 
 1, 0000, 31.000000 
 1, 0100, 30.000000 
 1, 0200, 28.000000 
 1, 0300, 31.000000 
 1, 0400, 29.000000 
 1, 0500, 24.000000 
 1, 0600, 24.000000 
 1, 0700, 21.000000 
 1, 0800, 20.000000 
 1, 0900, 52.000000 
 1, 1000, 57.000000 
 1, 1100, 61.000000 
 1, 1200, 60.000000 
 1, 1300, 61.000000 
 1, 1400, 62.000000 
 1, 1500, 64.000000 
 1, 1600, 65.000000 
 1, 1700, 69.000000 
 1, 1800, 72.000000 
 1, 1900, 74.000000 
 1, 2000, 74.000000 
 1, 2100, 72.000000 
 1, 2200, 64.000000 
 1, 2300, 55.000000 
 2, 0000, 47.000000 
 2, 0100, 40.000000 
 2, 0200, 23.000000 
 2, 0300, 26.000000 
 2, 0400, 35.000000 
 2, 0500, 28.000000 
 2, 0600, 19.000000 
 2, 0700, 25.000000 
 2, 0800, 22.000000 
 2, 0900, 23.000000 
 2, 1000, 28.000000 
 2, 1100, 38.000000 
 2, 1200, 43.000000 
 2, 1300, 44.000000 
 2, 1400, 47.000000 
 2, 1500, 51.000000 
 2, 1600, 52.000000 
 2, 1700, 53.000000 
 2, 1800, 55.000000 
 2, 1900, 58.000000 
 2, 2000, 64.000000 
 2, 2100, 66.000000 
 2, 2200, 64.000000 
 2, 2300, 65.000000 
 3, 0000, 59.000000 
 3, 0100, 48.000000 
 3, 0200, 37.000000 
 3, 0300, 33.000000 
 3, 0400, 24.000000 
 3, 0500, 28.000000 
 3, 0600, 27.000000 
 3, 0700, 30.000000 
 3, 0800, 47.000000 
 3, 0900, 51.000000 
 3, 1000, 51.000000 
 3, 1100, 53.000000 
 3, 1200, 59.000000 
 3, 1300, 62.000000 
 3, 1400, 63.000000 
 3, 1500, 47.000000 
 3, 1600, 61.000000 
 3, 1700, 80.000000 
 3, 1800, 80.000000 
 3, 1900, 84.000000 
 3, 2000, 88.000000 
 3, 2100, 81.000000 
 3, 2200, 72.000000 
 3, 2300, 53.000000 
 4, 0000, 39.000000 
 4, 0100, 25.000000 
 4, 0200, 19.000000 
 4, 0300, 17.000000 
 4, 0400, 15.000000 
 4, 0500, 13.000000 
 4, 0600, 12.000000 
 4, 0700, 11.000000 
 4, 0800, 11.000000 
 4, 0900, 12.000000 
 4, 1000, 13.000000 
 4, 1100, 14.000000 
 4, 1200, 14.000000 
 4, 1300, 18.000000 
 4, 1400, 16.000000 
 4, 1500, 16.000000 
 4, 1600, 17.000000 
 4, 1700, 18.000000 
 4, 1800, 19.000000 
 4, 1900, 19.000000 
 4, 2000, 21.000000 
 4, 2100, 20.000000 
 4, 2200, 19.000000 
 4, 2300, 18.000000 
 5, 0000, 18.000000 
 5, 0100, 15.000000 
 5, 0200, 14.000000 
 5, 0300, 15.000000 
 5, 0400, 16.000000 
 5, 0500, 15.000000 
 5, 0600, 17.000000 
 5, 0700, 27.000000 
 5, 0800, 28.000000 
 5, 0900, 42.000000 
 5, 1000, 48.000000 
 5, 1100, 54.000000 
 5, 1200, 52.000000 
 5, 1300, 52.000000 
 5, 1400, 47.000000 
 5, 1500, 51.000000 
 5, 1600, 54.000000 
 5, 1700, 53.000000 
 5, 1800, 54.000000 
 5, 1900, 56.000000 
 5, 2000, 60.000000 
 5, 2100, 58.000000 
 5, 2200, 66.000000 
 5, 2300, 53.000000 
 6, 0000, 44.000000 
 6, 0100, 36.000000 
 6, 0200, 19.000000 
 6, 0300, 22.000000 
 6, 0400, 26.000000 
 6, 0500, 29.000000 
 6, 0600, 22.000000 
 6, 0700, 27.000000 
 6, 0800, 30.000000 
 6, 0900, 40.000000 
 6, 1000, 24.000000 
 6, 1100, 27.000000 
 6, 1200, 30.000000 
 6, 1300, 51.000000 
 6, 1400, 55.000000 
 6, 1500, 64.000000 
 6, 1600, 59.000000 
 6, 1700, 67.000000 
 6, 1800, 66.000000 
 6, 1900, 69.000000 
 6, 2000, 69.000000 
 6, 2100, 67.000000 
 6, 2200, 64.000000 
 6, 2300, 70.000000 
 7, 0000, 69.000000 
 7, 0100, 59.000000 
 7, 0200, 51.000000 
 7, 0300, 46.000000 
 7, 0400, 46.000000 
 7, 0500, 51.000000 
 7, 0600, 48.000000 
 7, 0700, 48.000000 
 7, 0800, 56.000000 
 7, 0900, 65.000000 
 7, 1000, 59.000000 
 7, 1100, 57.000000 
 7, 1200, 48.000000 
 7, 1300, 36.000000 
 7, 1400, 31.000000 
 7, 1500, 33.000000 
 7, 1600, 36.000000 
 7, 1700, 38.000000 
 7, 1800, 37.000000 
 7, 1900, 42.000000 
 7, 2000, 42.000000 
 7, 2100, 33.000000 
 7, 2200, 29.000000 
 7, 2300, 25.000000 
 8, 0000, 17.000000 
 8, 0100, 15.000000 
 8, 0200, 17.000000 
 8, 0300, 16.000000 
 8, 0400, 16.000000 
 8, 0500, 16.000000 
 8, 0600, 17.000000 
 8, 0700, 18.000000 
 8, 0800, 22.000000 
 8, 0900, 26.000000 
 8, 1000, 29.000000 
 8, 1100, 31.000000 
 8, 1200, 35.000000 
 8, 1300, 36.000000 
 8, 1400, 36.000000 
 8, 1500, 37.000000 
 8, 1600, 38.000000 
 8, 1700, 41.000000 
 8, 1800, 44.000000 
 8, 1900, 48.000000 
 8, 2000, 50.000000 
 8, 2100, 51.000000 
 8, 2200, 48.000000 
 8, 2300, 41.000000 
 9, 0000, 34.000000 
 9, 0100, 31.000000 
 9, 0200, 28.000000 
 9, 0300, 27.000000 
 9, 0400, 29.000000 
 9, 0500, 28.000000 
 9, 0600, 41.000000 
 9, 0700, 40.000000 
 9, 0800, 41.000000 
 9, 0900, 44.000000 
 9, 1000, 45.000000 
 9, 1100, 48.000000 
 9, 1200, 54.000000 
 9, 1300, 51.000000 
 9, 1400, 56.000000 
 9, 1500, 55.000000 
 9, 1600, 61.000000 
 9, 1700, 61.000000 
 9, 1800, 61.000000 
 9, 1900, 61.000000 
 9, 2000, 62.000000 
 9, 2100, 59.000000 
 9, 2200, 55.000000 
 9, 2300, 49.000000 
 10, 0000, 45.000000 
 10, 0100, 42.000000 
 10, 0200, 37.000000 
 10, 0300, 37.000000 
 10, 0400, 32.000000 
 10, 0500, 32.000000 
 10, 0600, 40.000000 
 10, 0700, 43.000000 
 10, 0800, 55.000000 
 10, 0900, 46.000000 
 10, 1000, 48.000000 
 10, 1100, 50.000000 
 10, 1200, 51.000000 
 10, 1300, 50.000000 
 10, 1400, 61.000000 
 10, 1500, 58.000000 
 10, 1600, 62.000000 
 10, 1700, 65.000000 
 10, 1800, 73.000000 
 10, 1900, 67.000000 
 10, 2000, 79.000000 
 10, 2100, 73.000000 
 10, 2200, 71.000000 
 10, 2300, 68.000000 
 11, 0000, 59.000000 
 11, 0100, 53.000000 
 11, 0200, 44.000000 
 11, 0300, 40.000000 
 11, 0400, 41.000000 
 11, 0500, 43.000000 
 11, 0600, 41.000000 
 11, 0700, 49.000000 
 11, 0800, 49.000000 
 11, 0900, 54.000000 
 11, 1000, 59.000000 
 11, 1100, 57.000000 
 11, 1200, 65.000000 
 11, 1300, 74.000000 
 11, 1400, 67.000000 
 11, 1500, 69.000000 
 11, 1600, 73.000000 
 11, 1700, 76.000000 
 11, 1800, 79.000000 
 11, 1900, 81.000000 
 11, 2000, 83.000000 
 11, 2100, 81.000000 
 11, 2200, 62.000000 
 11, 2300, -1.000000 
 12, 0000, 45.000000 
 12, 0100, 42.000000 
 12, 0200, 48.000000 
 12, 0300, 47.000000 
 12, 0400, 46.000000 
 12, 0500, 44.000000 
 12, 0600, 43.000000 
 12, 0700, 41.000000 
 12, 0800, 43.000000 
 12, 0900, 51.000000 
 12, 1000, 54.000000 
 12, 1100, 55.000000 
 12, 1200, 58.000000 
 12, 1300, 55.000000 
 12, 1400, 54.000000 
 12, 1500, 53.000000 
 12, 1600, 56.000000 
 12, 1700, 59.000000 
 12, 1800, 61.000000 
 12, 1900, 61.000000 
 12, 2000, 62.000000 
 12, 2100, 60.000000 
 12, 2200, 53.000000 
 12, 2300, 41.000000 
 13, 0000, 35.000000 
 13, 0100, 27.000000 
 13, 0200, 21.000000 
 13, 0300, 20.000000 
 13, 0400, 18.000000 
 13, 0500, 14.000000 
 13, 0600, 12.000000 
 13, 0700, 14.000000 
 13, 0800, 14.000000 
 13, 0900, 17.000000 
 13, 1000, 23.000000 
 13, 1100, 26.000000 
 13, 1200, 30.000000 
 13, 1300, 35.000000 
 13, 1400, 42.000000 
 13, 1500, 44.000000 
 13, 1600, 45.000000 
 13, 1700, 49.000000 
 13, 1800, 52.000000 
 13, 1900, 54.000000 
 13, 2000, 56.000000 
 13, 2100, 53.000000 
 13, 2200, 58.000000 
 13, 2300, 55.000000 
 14, 0000, 43.000000 
 14, 0100, 35.000000 
 14, 0200, 34.000000 
 14, 0300, 21.000000 
 14, 0400, 23.000000 
 14, 0500, 21.000000 
 14, 0600, 21.000000 
 14, 0700, 20.000000 
 14, 0800, 22.000000 
 14, 0900, 26.000000 
 14, 1000, 27.000000 
 14, 1100, 26.000000 
 14, 1200, 26.000000 
 14, 1300, 25.000000 
 14, 1400, 32.000000 
 14, 1500, 37.000000 
 14, 1600, 40.000000 
 14, 1700, 44.000000 
 14, 1800, 45.000000 
 14, 1900, 46.000000 
 14, 2000, 48.000000 
 14, 2100, 48.000000 
 14, 2200, 45.000000 
 14, 2300, 40.000000 
 15, 0000, 36.000000 
 15, 0100, 31.000000 
 15, 0200, 28.000000 
 15, 0300, 25.000000 
 15, 0400, 24.000000 
 15, 0500, 26.000000 
 15, 0600, 29.000000 
 15, 0700, 29.000000 
 15, 0800, 30.000000 
 15, 0900, 32.000000 
 15, 1000, 32.000000 
 15, 1100, 33.000000 
 15, 1200, 35.000000 
 15, 1300, 36.000000 
 15, 1400, 33.000000 
 15, 1500, 35.000000 
 15, 1600, 44.000000 
 15, 1700, 44.000000 
 15, 1800, 51.000000 
 15, 1900, 53.000000 
 15, 2000, 58.000000 
 15, 2100, 55.000000 
 15, 2200, 47.000000 
 15, 2300, 40.000000 
 16, 0000, 34.000000 
 16, 0100, 32.000000 
 16, 0200, 29.000000 
 16, 0300, 27.000000 
 16, 0400, 24.000000 
 16, 0500, 24.000000 
 16, 0600, 24.000000 
 16, 0700, 25.000000 
 16, 0800, 32.000000 
 16, 0900, 33.000000 
 16, 1000, 38.000000 
 16, 1100, 38.000000 
 16, 1200, 39.000000 
 16, 1300, 42.000000 
 16, 1400, 44.000000 
 16, 1500, 46.000000 
 16, 1600, 46.000000 
 16, 1700, 51.000000 
 16, 1800, 51.000000 
 16, 1900, 53.000000 
 16, 2000, 62.000000 
 16, 2100, 69.000000 
 16, 2200, 76.000000 
 16, 2300, 88.000000 
 17, 0000, 91.000000 
 17, 0100, 86.000000 
 17, 0200, 84.000000 
 17, 0300, 93.000000 
 17, 0400, 93.000000 
 17, 0500, 90.000000 
 17, 0600, 88.000000 
 17, 0700, 89.000000 
 17, 0800, 88.000000 
 17, 0900, 91.000000 
 17, 1000, 93.000000 
 17, 1100, 94.000000 
 17, 1200, 94.000000 
 17, 1300, 94.000000 
 17, 1400, 95.000000 
 17, 1500, 96.000000 
 17, 1600, 94.000000 
 17, 1700, 93.000000 
 17, 1800, 90.000000 
 17, 1900, 90.000000 
 17, 2000, 86.000000 
 17, 2100, 75.000000 
 17, 2200, 68.000000 
 17, 2300, 65.000000 
 18, 0000, 54.000000 
 18, 0100, 51.000000 
 18, 0200, 48.000000 
 18, 0300, 48.000000 
 18, 0400, 43.000000 
 18, 0500, 42.000000 
 18, 0600, 43.000000 
 18, 0700, 54.000000 
 18, 0800, 59.000000 
 18, 0900, 61.000000 
 18, 1000, 62.000000 
 18, 1100, 69.000000 
 18, 1200, 71.000000 
 18, 1300, 76.000000 
 18, 1400, 79.000000 
 18, 1500, 82.000000 
 18, 1600, 83.000000 
 18, 1700, 84.000000 
 18, 1800, 85.000000 
 18, 1900, 85.000000 
 18, 2000, 80.000000 
 18, 2100, 75.000000 
 18, 2200, 67.000000 
 18, 2300, 62.000000 
 19, 0000, 57.000000 
 19, 0100, 53.000000 
 19, 0200, 52.000000 
 19, 0300, 49.000000 
 19, 0400, 49.000000 
 19, 0500, 57.000000 
 19, 0600, 84.000000 
 19, 0700, 90.000000 
 19, 0800, 95.000000 
 19, 0900, 97.000000 
 19, 1000, 95.000000 
 19, 1100, 88.000000 
 19, 1200, 85.000000 
 19, 1300, 86.000000 
 19, 1400, 88.000000 
 19, 1500, 80.000000 
 19, 1600, 83.000000 
 19, 1700, 86.000000 
 19, 1800, 91.000000 
 19, 1900, 89.000000 
 19, 2000, 89.000000 
 19, 2100, 84.000000 
 19, 2200, 77.000000 
 19, 2300, 74.000000 
 20, 0000, 71.000000 
 20, 0100, 67.000000 
 20, 0200, 72.000000 
 20, 0300, 85.000000 
 20, 0400, 91.000000 
 20, 0500, 83.000000 
 20, 0600, 76.000000 
 20, 0700, 74.000000 
 20, 0800, 73.000000 
 20, 0900, 60.000000 
 20, 1000, 58.000000 
 20, 1100, 57.000000 
 20, 1200, 57.000000 
 20, 1300, 58.000000 
 20, 1400, 56.000000 
 20, 1500, 57.000000 
 20, 1600, 67.000000 
 20, 1700, 76.000000 
 20, 1800, 73.000000 
 20, 1900, 70.000000 
 20, 2000, 77.000000 
 20, 2100, 52.000000 
 20, 2200, 49.000000 
 20, 2300, 45.000000 
 21, 0000, 33.000000 
 21, 0100, 36.000000 
 21, 0200, 39.000000 
 21, 0300, 36.000000 
 21, 0400, 31.000000 
 21, 0500, 31.000000 
 21, 0600, 33.000000 
 21, 0700, 33.000000 
 21, 0800, 31.000000 
 21, 0900, 32.000000 
 21, 1000, 33.000000 
 21, 1100, 34.000000 
 21, 1200, 35.000000 
 21, 1300, 38.000000 
 21, 1400, 39.000000 
 21, 1500, 39.000000 
 21, 1600, 41.000000 
 21, 1700, 40.000000 
 21, 1800, 40.000000 
 21, 1900, 44.000000 
 21, 2000, 45.000000 
 21, 2100, 45.000000 
 21, 2200, 42.000000 
 21, 2300, 40.000000 
 22, 0000, 38.000000 
 22, 0100, 37.000000 
 22, 0200, 39.000000 
 22, 0300, 43.000000 
 22, 0400, 51.000000 
 22, 0500, 55.000000 
 22, 0600, 48.000000 
 22, 0700, 49.000000 
 22, 0800, 50.000000 
 22, 0900, 49.000000 
 22, 1000, 46.000000 
 22, 1100, 46.000000 
 22, 1200, 47.000000 
 22, 1300, 51.000000 
 22, 1400, 53.000000 
 22, 1500, 56.000000 
 22, 1600, 59.000000 
 22, 1700, 62.000000 
 22, 1800, 60.000000 
 22, 1900, 64.000000 
 22, 2000, 63.000000 
 22, 2100, 60.000000 
 22, 2200, 56.000000 
 22, 2300, 51.000000 
 23, 0000, 38.000000 
 23, 0100, 29.000000 
 23, 0200, 30.000000 
 23, 0300, 33.000000 
 23, 0400, 42.000000 
 23, 0500, 42.000000 
 23, 0600, 34.000000 
 23, 0700, 34.000000 
 23, 0800, 37.000000 
 23, 0900, 37.000000 
 23, 1000, 39.000000 
 23, 1100, 34.000000 
 23, 1200, 35.000000 
 23, 1300, 39.000000 
 23, 1400, 51.000000 
 23, 1500, 54.000000 
 23, 1600, 57.000000 
 23, 1700, 56.000000 
 23, 1800, 63.000000 
 23, 1900, 66.000000 
 23, 2000, 65.000000 
 23, 2100, 63.000000 
 23, 2200, 54.000000 
 23, 2300, 50.000000 
 24, 0000, 39.000000 
 24, 0100, 31.000000 
 24, 0200, 41.000000 
 24, 0300, 46.000000 
 24, 0400, 46.000000 
 24, 0500, 46.000000 
 24, 0600, 44.000000 
 24, 0700, 44.000000 
 24, 0800, 53.000000 
 24, 0900, 61.000000 
 24, 1000, 61.000000 
 24, 1100, 56.000000 
 24, 1200, 57.000000 
 24, 1300, 56.000000 
 24, 1400, 56.000000 
 24, 1500, 53.000000 
 24, 1600, 50.000000 
 24, 1700, 50.000000 
 24, 1800, 51.000000 
 24, 1900, 51.000000 
 24, 2000, 52.000000 
 24, 2100, 51.000000 
 24, 2200, 49.000000 
 24, 2300, 52.000000 
 25, 0000, 52.000000 
 25, 0100, 56.000000 
 25, 0200, 53.000000 
 25, 0300, 54.000000 
 25, 0400, 53.000000 
 25, 0500, 55.000000 
 25, 0600, 52.000000 
 25, 0700, 54.000000 
 25, 0800, 54.000000 
 25, 0900, 60.000000 
 25, 1000, 46.000000 
 25, 1100, 49.000000 
 25, 1200, 54.000000 
 25, 1300, 57.000000 
 25, 1400, 58.000000 
 25, 1500, 55.000000 
 25, 1600, 53.000000 
 25, 1700, 55.000000 
 25, 1800, 57.000000 
 25, 1900, 56.000000 
 25, 2000, 60.000000 
 25, 2100, 51.000000 
 25, 2200, 42.000000 
 25, 2300, 39.000000 
 26, 0000, 35.000000 
 26, 0100, 26.000000 
 26, 0200, 23.000000 
 26, 0300, 21.000000 
 26, 0400, 20.000000 
 26, 0500, 19.000000 
 26, 0600, 28.000000 
 26, 0700, 29.000000 
 26, 0800, 28.000000 
 26, 0900, 35.000000 
 26, 1000, 41.000000 
 26, 1100, 42.000000 
 26, 1200, 46.000000 
 26, 1300, 49.000000 
 26, 1400, 50.000000 
 26, 1500, 51.000000 
 26, 1600, 57.000000 
 26, 1700, 58.000000 
 26, 1800, 60.000000 
 26, 1900, 62.000000 
 26, 2000, 66.000000 
 26, 2100, 62.000000 
 26, 2200, 55.000000 
 26, 2300, 51.000000 
 27, 0000, 41.000000 
 27, 0100, 37.000000 
 27, 0200, 35.000000 
 27, 0300, 35.000000 
 27, 0400, 25.000000 
 27, 0500, 27.000000 
 27, 0600, 30.000000 
 27, 0700, 32.000000 
 27, 0800, 37.000000 
 27, 0900, 36.000000 
 27, 1000, 44.000000 
 27, 1100, 46.000000 
 27, 1200, 48.000000 
 27, 1300, 43.000000 
 27, 1400, 37.000000 
 27, 1500, 43.000000 
 27, 1600, 46.000000 
 27, 1700, 50.000000 
 27, 1800, 52.000000 
 27, 1900, 59.000000 
 27, 2000, 61.000000 
 27, 2100, 61.000000 
 27, 2200, 55.000000 
 27, 2300, 41.000000 
 28, 0000, 38.000000 
 28, 0100, 31.000000 
 28, 0200, 28.000000 
 28, 0300, 27.000000 
 28, 0400, 24.000000 
 28, 0500, 27.000000 
 28, 0600, 29.000000 
 28, 0700, 30.000000 
 28, 0800, 38.000000 
 28, 0900, 44.000000 
 28, 1000, 57.000000 
 28, 1100, 63.000000 
 28, 1200, 69.000000 
 28, 1300, 71.000000 
 28, 1400, 73.000000 
 28, 1500, 75.000000 
 28, 1600, 78.000000 
 28, 1700, 79.000000 
 28, 1800, 80.000000 
 28, 1900, 83.000000 
 28, 2000, 85.000000 
 28, 2100, 82.000000 
 28, 2200, 73.000000 
 28, 2300, 61.000000 
 29, 0000, 48.000000 
 29, 0100, 38.000000 
 29, 0200, 31.000000 
 29, 0300, 27.000000 
 29, 0400, 27.000000 
 29, 0500, 27.000000 
 29, 0600, 27.000000 
 29, 0700, 28.000000 
 29, 0800, 27.000000 
 29, 0900, 32.000000 
 29, 1000, 35.000000 
 29, 1100, 33.000000 
 29, 1200, 40.000000 
 29, 1300, 40.000000 
 29, 1400, 44.000000 
 29, 1500, 44.000000 
 29, 1600, 48.000000 
 29, 1700, 51.000000 
 29, 1800, 54.000000 
 29, 1900, 59.000000 
 29, 2000, 60.000000 
 29, 2100, 49.000000 
 29, 2200, 47.000000 
 29, 2300, 46.000000 
 30, 0000, 47.000000 
 30, 0100, 48.000000 
 30, 0200, 45.000000 
 30, 0300, 42.000000 
 30, 0400, 42.000000 
 30, 0500, 46.000000 
 30, 0600, 49.000000 
 30, 0700, 56.000000 
 30, 0800, 65.000000 
 30, 0900, 72.000000 
 30, 1000, 78.000000 
 30, 1100, 80.000000 
 30, 1200, 81.000000 
 30, 1300, 81.000000 
 30, 1400, 83.000000 
 30, 1500, 84.000000 
 30, 1600, 85.000000 
 30, 1700, 87.000000 
 30, 1800, 85.000000 
 30, 1900, 86.000000 
 30, 2000, 85.000000 
 30, 2100, 84.000000 
 30, 2200, 81.000000 
 30, 2300, 80.000000 
 Start : 20200501 
 1, 0000, 75.000000 
 1, 0100, 72.000000 
 1, 0200, 65.000000 
 1, 0300, 61.000000 
 1, 0400, 56.000000 
 1, 0500, 54.000000 
 1, 0600, 57.000000 
 1, 0700, 62.000000 
 1, 0800, 71.000000 
 1, 0900, 81.000000 
 1, 1000, 85.000000 
 1, 1100, 85.000000 
 1, 1200, 87.000000 
 1, 1300, 90.000000 
 1, 1400, 91.000000 
 1, 1500, 91.000000 
 1, 1600, 91.000000 
 1, 1700, 89.000000 
 1, 1800, 91.000000 
 1, 1900, 90.000000 
 1, 2000, 89.000000 
 1, 2100, 92.000000 
 1, 2200, 92.000000 
 1, 2300, 89.000000 
 2, 0000, 88.000000 
 2, 0100, 87.000000 
 2, 0200, 80.000000 
 2, 0300, 73.000000 
 2, 0400, 69.000000 
 2, 0500, 66.000000 
 2, 0600, 73.000000 
 2, 0700, 75.000000 
 2, 0800, 79.000000 
 2, 0900, 81.000000 
 2, 1000, 87.000000 
 2, 1100, 87.000000 
 2, 1200, 89.000000 
 2, 1300, 93.000000 
 2, 1400, 92.000000 
 2, 1500, 91.000000 
 2, 1600, 91.000000 
 2, 1700, 90.000000 
 2, 1800, 92.000000 
 2, 1900, 92.000000 
 2, 2000, 91.000000 
 2, 2100, 90.000000 
 2, 2200, 87.000000 
 2, 2300, 84.000000 
 3, 0000, 77.000000 
 3, 0100, 64.000000 
 3, 0200, 53.000000 
 3, 0300, 53.000000 
 3, 0400, 52.000000 
 3, 0500, 50.000000 
 3, 0600, 53.000000 
 3, 0700, 51.000000 
 3, 0800, 54.000000 
 3, 0900, 61.000000 
 3, 1000, 66.000000 
 3, 1100, 71.000000 
 3, 1200, 74.000000 
 3, 1300, 76.000000 
 3, 1400, 74.000000 
 3, 1500, 74.000000 
 3, 1600, 77.000000 
 3, 1700, 75.000000 
 3, 1800, 79.000000 
 3, 1900, 82.000000 
 3, 2000, 83.000000 
 3, 2100, 76.000000 
 3, 2200, 68.000000 
 3, 2300, 65.000000 
 4, 0000, 60.000000 
 4, 0100, 56.000000 
 4, 0200, 56.000000 
 4, 0300, 55.000000 
 4, 0400, 51.000000 
 4, 0500, 51.000000 
 4, 0600, 47.000000 
 4, 0700, 49.000000 
 4, 0800, 53.000000 
 4, 0900, 57.000000 
 4, 1000, 60.000000 
 4, 1100, 62.000000 
 4, 1200, 61.000000 
 4, 1300, 63.000000 
 4, 1400, 68.000000 
 4, 1500, 69.000000 
 4, 1600, 73.000000 
 4, 1700, 66.000000 
 4, 1800, 74.000000 
 4, 1900, 77.000000 
 4, 2000, 74.000000 
 4, 2100, 72.000000 
 4, 2200, 70.000000 
 4, 2300, 64.000000 
 5, 0000, 64.000000 
 5, 0100, 64.000000 
 5, 0200, 63.000000 
 5, 0300, 65.000000 
 5, 0400, 70.000000 
 5, 0500, 67.000000 
 5, 0600, 51.000000 
 5, 0700, 55.000000 
 5, 0800, 56.000000 
 5, 0900, 61.000000 
 5, 1000, 62.000000 
 5, 1100, 64.000000 
 5, 1200, 65.000000 
 5, 1300, 69.000000 
 5, 1400, 76.000000 
 5, 1500, 79.000000 
 5, 1600, 80.000000 
 5, 1700, 82.000000 
 5, 1800, 83.000000 
 5, 1900, 84.000000 
 5, 2000, 86.000000 
 5, 2100, 77.000000 
 5, 2200, 68.000000 
 5, 2300, 55.000000 
 6, 0000, 49.000000 
 6, 0100, 40.000000 
 6, 0200, 33.000000 
 6, 0300, 25.000000 
 6, 0400, 23.000000 
 6, 0500, 17.000000 
 6, 0600, 17.000000 
 6, 0700, 18.000000 
 6, 0800, 28.000000 
 6, 0900, 32.000000 
 6, 1000, 33.000000 
 6, 1100, 34.000000 
 6, 1200, 38.000000 
 6, 1300, 41.000000 
 6, 1400, 43.000000 
 6, 1500, 42.000000 
 6, 1600, 42.000000 
 6, 1700, 39.000000 
 6, 1800, 38.000000 
 6, 1900, 42.000000 
 6, 2000, 41.000000 
 6, 2100, 36.000000 
 6, 2200, 32.000000 
 6, 2300, 25.000000 
 7, 0000, 23.000000 
 7, 0100, 22.000000 
 7, 0200, 21.000000 
 7, 0300, 20.000000 
 7, 0400, 20.000000 
 7, 0500, 21.000000 
 7, 0600, 21.000000 
 7, 0700, 21.000000 
 7, 0800, 29.000000 
 7, 0900, 31.000000 
 7, 1000, 34.000000 
 7, 1100, 35.000000 
 7, 1200, 37.000000 
 7, 1300, 39.000000 
 7, 1400, 40.000000 
 7, 1500, 41.000000 
 7, 1600, 34.000000 
 7, 1700, 32.000000 
 7, 1800, 31.000000 
 7, 1900, 29.000000 
 7, 2000, 39.000000 
 7, 2100, 27.000000 
 7, 2200, 24.000000 
 7, 2300, 18.000000 
 8, 0000, 16.000000 
 8, 0100, 15.000000 
 8, 0200, 12.000000 
 8, 0300, 11.000000 
 8, 0400, 10.000000 
 8, 0500, 12.000000 
 8, 0600, 25.000000 
 8, 0700, 29.000000 
 8, 0800, 28.000000 
 8, 0900, 30.000000 
 8, 1000, 45.000000 
 8, 1100, 56.000000 
 8, 1200, 69.000000 
 8, 1300, 82.000000 
 8, 1400, 83.000000 
 8, 1500, 80.000000 
 8, 1600, 86.000000 
 8, 1700, 90.000000 
 8, 1800, 96.000000 
 8, 1900, 97.000000 
 8, 2000, 97.000000 
 8, 2100, 97.000000 
 8, 2200, 97.000000 
 8, 2300, 97.000000 
 9, 0000, 97.000000 
 9, 0100, 97.000000 
 9, 0200, 97.000000 
 9, 0300, 97.000000 
 9, 0400, 97.000000 
 9, 0500, 97.000000 
 9, 0600, 97.000000 
 9, 0700, 97.000000 
 9, 0800, 97.000000 
 9, 0900, 97.000000 
 9, 1000, 97.000000 
 9, 1100, 97.000000 
 9, 1200, 94.000000 
 9, 1300, 93.000000 
 9, 1400, 97.000000 
 9, 1500, 97.000000 
 9, 1600, 97.000000 
 9, 1700, 97.000000 
 9, 1800, 97.000000 
 9, 1900, 97.000000 
 9, 2000, 96.000000 
 9, 2100, 96.000000 
 9, 2200, 93.000000 
 9, 2300, 91.000000 
 10, 0000, 85.000000 
 10, 0100, 88.000000 
 10, 0200, 87.000000 
 10, 0300, 84.000000 
 10, 0400, 83.000000 
 10, 0500, 83.000000 
 10, 0600, 83.000000 
 10, 0700, 83.000000 
 10, 0800, 82.000000 
 10, 0900, 85.000000 
 10, 1000, 87.000000 
 10, 1100, 87.000000 
 10, 1200, 89.000000 
 10, 1300, 87.000000 
 10, 1400, 89.000000 
 10, 1500, 90.000000 
 10, 1600, 91.000000 
 10, 1700, 91.000000 
 10, 1800, 90.000000 
 10, 1900, 89.000000 
 10, 2000, 92.000000 
 10, 2100, 85.000000 
 10, 2200, 79.000000 
 10, 2300, 70.000000 
 11, 0000, 56.000000 
 11, 0100, 44.000000 
 11, 0200, 36.000000 
 11, 0300, 25.000000 
 11, 0400, 30.000000 
 11, 0500, 30.000000 
 11, 0600, 29.000000 
 11, 0700, 28.000000 
 11, 0800, 30.000000 
 11, 0900, 33.000000 
 11, 1000, 40.000000 
 11, 1100, 39.000000 
 11, 1200, 49.000000 
 11, 1300, 58.000000 
 11, 1400, 80.000000 
 11, 1500, 87.000000 
